,receptor,pathway,tf,tf_PPR,category,subcategory
11638,FZD1,Wnt signaling pathway,CTNNB1,0.034768349,Environmental Information Processing,Signal transduction
11639,LRP5,Wnt signaling pathway,CTNNB1,0.034768349,Environmental Information Processing,Signal transduction
11640,FZD1_LRP5,Wnt signaling pathway,EP300,0.005774355,Environmental Information Processing,Signal transduction
11641,FZD1,Wnt signaling pathway,EP300,0.005774355,Environmental Information Processing,Signal transduction
11642,LRP5,Wnt signaling pathway,EP300,0.005774355,Environmental Information Processing,Signal transduction
11643,FZD1_LRP5,Wnt signaling pathway,FOSL1,0.005774355,Environmental Information Processing,Signal transduction
11644,FZD1,Wnt signaling pathway,FOSL1,0.005774355,Environmental Information Processing,Signal transduction
11645,LRP5,Wnt signaling pathway,FOSL1,0.005774355,Environmental Information Processing,Signal transduction
11646,FZD1_LRP5,Wnt signaling pathway,JUN,0.005774355,Environmental Information Processing,Signal transduction
11647,FZD1,Wnt signaling pathway,JUN,0.005774355,Environmental Information Processing,Signal transduction
11648,LRP5,Wnt signaling pathway,JUN,0.005774355,Environmental Information Processing,Signal transduction
11649,FZD1_LRP5,Wnt signaling pathway,LEF1,0.0176663,Environmental Information Processing,Signal transduction
11650,FZD1,Wnt signaling pathway,LEF1,0.0176663,Environmental Information Processing,Signal transduction
11651,LRP5,Wnt signaling pathway,LEF1,0.0176663,Environmental Information Processing,Signal transduction
11652,FZD1_LRP5,Wnt signaling pathway,MAPK10,0.011444909,Environmental Information Processing,Signal transduction
11653,FZD1,Wnt signaling pathway,MAPK10,0.011444909,Environmental Information Processing,Signal transduction
11654,LRP5,Wnt signaling pathway,MAPK10,0.011444909,Environmental Information Processing,Signal transduction
11655,FZD1_LRP5,Wnt signaling pathway,MAPK8,0.011444909,Environmental Information Processing,Signal transduction
11656,FZD1,Wnt signaling pathway,MAPK8,0.011444909,Environmental Information Processing,Signal transduction
11657,LRP5,Wnt signaling pathway,MAPK8,0.011444909,Environmental Information Processing,Signal transduction
11658,FZD1_LRP5,Wnt signaling pathway,MAPK9,0.011444909,Environmental Information Processing,Signal transduction
11659,FZD1,Wnt signaling pathway,MAPK9,0.011444909,Environmental Information Processing,Signal transduction
11660,LRP5,Wnt signaling pathway,MAPK9,0.011444909,Environmental Information Processing,Signal transduction
11661,FZD1_LRP5,Wnt signaling pathway,MYC,0.005774355,Environmental Information Processing,Signal transduction
11662,FZD1,Wnt signaling pathway,MYC,0.005774355,Environmental Information Processing,Signal transduction
11663,LRP5,Wnt signaling pathway,MYC,0.005774355,Environmental Information Processing,Signal transduction
11664,FZD1_LRP5,Wnt signaling pathway,NFATC1,0.013312563,Environmental Information Processing,Signal transduction
11665,FZD1,Wnt signaling pathway,NFATC1,0.013312563,Environmental Information Processing,Signal transduction
11666,LRP5,Wnt signaling pathway,NFATC1,0.013312563,Environmental Information Processing,Signal transduction
11667,FZD1_LRP5,Wnt signaling pathway,NFATC2,0.013312563,Environmental Information Processing,Signal transduction
11668,FZD1,Wnt signaling pathway,NFATC2,0.013312563,Environmental Information Processing,Signal transduction
11669,LRP5,Wnt signaling pathway,NFATC2,0.013312563,Environmental Information Processing,Signal transduction
11670,FZD1_LRP5,Wnt signaling pathway,NFATC3,0.013312563,Environmental Information Processing,Signal transduction
11671,FZD1,Wnt signaling pathway,NFATC3,0.013312563,Environmental Information Processing,Signal transduction
11672,LRP5,Wnt signaling pathway,NFATC3,0.013312563,Environmental Information Processing,Signal transduction
11673,FZD1_LRP5,Wnt signaling pathway,NFATC4,0.013312563,Environmental Information Processing,Signal transduction
11674,FZD1,Wnt signaling pathway,NFATC4,0.013312563,Environmental Information Processing,Signal transduction
11675,LRP5,Wnt signaling pathway,NFATC4,0.013312563,Environmental Information Processing,Signal transduction
11676,FZD1_LRP5,Wnt signaling pathway,PPARD,0.005774355,Environmental Information Processing,Signal transduction
11677,FZD1,Wnt signaling pathway,PPARD,0.005774355,Environmental Information Processing,Signal transduction
11678,LRP5,Wnt signaling pathway,PPARD,0.005774355,Environmental Information Processing,Signal transduction
11679,FZD1_LRP5,Wnt signaling pathway,PPP3R1,0.014757247,Environmental Information Processing,Signal transduction
11680,FZD1,Wnt signaling pathway,PPP3R1,0.014757247,Environmental Information Processing,Signal transduction
11681,LRP5,Wnt signaling pathway,PPP3R1,0.014757247,Environmental Information Processing,Signal transduction
11682,FZD1_LRP5,Wnt signaling pathway,PRKCA,0.014757247,Environmental Information Processing,Signal transduction
11683,FZD1,Wnt signaling pathway,PRKCA,0.014757247,Environmental Information Processing,Signal transduction
11684,LRP5,Wnt signaling pathway,PRKCA,0.014757247,Environmental Information Processing,Signal transduction
11685,FZD1_LRP5,Wnt signaling pathway,RUVBL1,0.010699871,Environmental Information Processing,Signal transduction
11686,FZD1,Wnt signaling pathway,RUVBL1,0.010699871,Environmental Information Processing,Signal transduction
11687,LRP5,Wnt signaling pathway,RUVBL1,0.010699871,Environmental Information Processing,Signal transduction
11688,FZD1_LRP5,Wnt signaling pathway,TBL1X,0.007418859,Environmental Information Processing,Signal transduction
11689,FZD1,Wnt signaling pathway,TBL1X,0.007418859,Environmental Information Processing,Signal transduction
11690,LRP5,Wnt signaling pathway,TBL1X,0.007418859,Environmental Information Processing,Signal transduction
11691,FZD1_LRP5,Wnt signaling pathway,TCF7,0.0176663,Environmental Information Processing,Signal transduction
11692,FZD1,Wnt signaling pathway,TCF7,0.0176663,Environmental Information Processing,Signal transduction
11693,LRP5,Wnt signaling pathway,TCF7,0.0176663,Environmental Information Processing,Signal transduction
11694,FZD1_LRP5,Wnt signaling pathway,TCF7L1,0.0176663,Environmental Information Processing,Signal transduction
11695,FZD1,Wnt signaling pathway,TCF7L1,0.0176663,Environmental Information Processing,Signal transduction
11696,LRP5,Wnt signaling pathway,TCF7L1,0.0176663,Environmental Information Processing,Signal transduction
11697,FZD1_LRP5,Wnt signaling pathway,TCF7L2,0.0176663,Environmental Information Processing,Signal transduction
11698,FZD1,Wnt signaling pathway,TCF7L2,0.0176663,Environmental Information Processing,Signal transduction
11699,LRP5,Wnt signaling pathway,TCF7L2,0.0176663,Environmental Information Processing,Signal transduction
11700,FZD10_LRP5,Wnt signaling pathway,APC,0.025070721,Environmental Information Processing,Signal transduction
11701,FZD10,Wnt signaling pathway,APC,0.025070721,Environmental Information Processing,Signal transduction
11702,LRP5,Wnt signaling pathway,APC,0.025070721,Environmental Information Processing,Signal transduction
11703,FZD10_LRP5,Wnt signaling pathway,CCND1,0.005774355,Environmental Information Processing,Signal transduction
11704,FZD10,Wnt signaling pathway,CCND1,0.005774355,Environmental Information Processing,Signal transduction
11705,LRP5,Wnt signaling pathway,CCND1,0.005774355,Environmental Information Processing,Signal transduction
11706,FZD10_LRP5,Wnt signaling pathway,CREBBP,0.005774355,Environmental Information Processing,Signal transduction
11707,FZD10,Wnt signaling pathway,CREBBP,0.005774355,Environmental Information Processing,Signal transduction
11708,LRP5,Wnt signaling pathway,CREBBP,0.005774355,Environmental Information Processing,Signal transduction
11709,FZD10_LRP5,Wnt signaling pathway,CTNNB1,0.034768349,Environmental Information Processing,Signal transduction
11710,FZD10,Wnt signaling pathway,CTNNB1,0.034768349,Environmental Information Processing,Signal transduction
11711,LRP5,Wnt signaling pathway,CTNNB1,0.034768349,Environmental Information Processing,Signal transduction
11712,FZD10_LRP5,Wnt signaling pathway,EP300,0.005774355,Environmental Information Processing,Signal transduction
11713,FZD10,Wnt signaling pathway,EP300,0.005774355,Environmental Information Processing,Signal transduction
11714,LRP5,Wnt signaling pathway,EP300,0.005774355,Environmental Information Processing,Signal transduction
11715,FZD10_LRP5,Wnt signaling pathway,FOSL1,0.005774355,Environmental Information Processing,Signal transduction
11716,FZD10,Wnt signaling pathway,FOSL1,0.005774355,Environmental Information Processing,Signal transduction
11717,LRP5,Wnt signaling pathway,FOSL1,0.005774355,Environmental Information Processing,Signal transduction
11718,FZD10_LRP5,Wnt signaling pathway,JUN,0.005774355,Environmental Information Processing,Signal transduction
11719,FZD10,Wnt signaling pathway,JUN,0.005774355,Environmental Information Processing,Signal transduction
11720,LRP5,Wnt signaling pathway,JUN,0.005774355,Environmental Information Processing,Signal transduction
11721,FZD10_LRP5,Wnt signaling pathway,LEF1,0.0176663,Environmental Information Processing,Signal transduction
11722,FZD10,Wnt signaling pathway,LEF1,0.0176663,Environmental Information Processing,Signal transduction
11723,LRP5,Wnt signaling pathway,LEF1,0.0176663,Environmental Information Processing,Signal transduction
11724,FZD10_LRP5,Wnt signaling pathway,MAPK10,0.011444909,Environmental Information Processing,Signal transduction
11725,FZD10,Wnt signaling pathway,MAPK10,0.011444909,Environmental Information Processing,Signal transduction
11726,LRP5,Wnt signaling pathway,MAPK10,0.011444909,Environmental Information Processing,Signal transduction
11727,FZD10_LRP5,Wnt signaling pathway,MAPK8,0.011444909,Environmental Information Processing,Signal transduction
11728,FZD10,Wnt signaling pathway,MAPK8,0.011444909,Environmental Information Processing,Signal transduction
11729,LRP5,Wnt signaling pathway,MAPK8,0.011444909,Environmental Information Processing,Signal transduction
11730,FZD10_LRP5,Wnt signaling pathway,MAPK9,0.011444909,Environmental Information Processing,Signal transduction
11731,FZD10,Wnt signaling pathway,MAPK9,0.011444909,Environmental Information Processing,Signal transduction
11732,LRP5,Wnt signaling pathway,MAPK9,0.011444909,Environmental Information Processing,Signal transduction
11733,FZD10_LRP5,Wnt signaling pathway,MYC,0.005774355,Environmental Information Processing,Signal transduction
11734,FZD10,Wnt signaling pathway,MYC,0.005774355,Environmental Information Processing,Signal transduction
11735,LRP5,Wnt signaling pathway,MYC,0.005774355,Environmental Information Processing,Signal transduction
11736,FZD10_LRP5,Wnt signaling pathway,NFATC1,0.013312563,Environmental Information Processing,Signal transduction
11737,FZD10,Wnt signaling pathway,NFATC1,0.013312563,Environmental Information Processing,Signal transduction
11738,LRP5,Wnt signaling pathway,NFATC1,0.013312563,Environmental Information Processing,Signal transduction
11739,FZD10_LRP5,Wnt signaling pathway,NFATC2,0.013312563,Environmental Information Processing,Signal transduction
11740,FZD10,Wnt signaling pathway,NFATC2,0.013312563,Environmental Information Processing,Signal transduction
11741,LRP5,Wnt signaling pathway,NFATC2,0.013312563,Environmental Information Processing,Signal transduction
11742,FZD10_LRP5,Wnt signaling pathway,NFATC3,0.013312563,Environmental Information Processing,Signal transduction
11743,FZD10,Wnt signaling pathway,NFATC3,0.013312563,Environmental Information Processing,Signal transduction
11744,LRP5,Wnt signaling pathway,NFATC3,0.013312563,Environmental Information Processing,Signal transduction
11745,FZD10_LRP5,Wnt signaling pathway,NFATC4,0.013312563,Environmental Information Processing,Signal transduction
11746,FZD10,Wnt signaling pathway,NFATC4,0.013312563,Environmental Information Processing,Signal transduction
11747,LRP5,Wnt signaling pathway,NFATC4,0.013312563,Environmental Information Processing,Signal transduction
11748,FZD10_LRP5,Wnt signaling pathway,PPARD,0.005774355,Environmental Information Processing,Signal transduction
11749,FZD10,Wnt signaling pathway,PPARD,0.005774355,Environmental Information Processing,Signal transduction
11750,LRP5,Wnt signaling pathway,PPARD,0.005774355,Environmental Information Processing,Signal transduction
11751,FZD10_LRP5,Wnt signaling pathway,PPP3R1,0.014757247,Environmental Information Processing,Signal transduction
11752,FZD10,Wnt signaling pathway,PPP3R1,0.014757247,Environmental Information Processing,Signal transduction
11753,LRP5,Wnt signaling pathway,PPP3R1,0.014757247,Environmental Information Processing,Signal transduction
11754,FZD10_LRP5,Wnt signaling pathway,PRKCA,0.014757247,Environmental Information Processing,Signal transduction
11755,FZD10,Wnt signaling pathway,PRKCA,0.014757247,Environmental Information Processing,Signal transduction
11756,LRP5,Wnt signaling pathway,PRKCA,0.014757247,Environmental Information Processing,Signal transduction
11757,FZD10_LRP5,Wnt signaling pathway,RUVBL1,0.010699871,Environmental Information Processing,Signal transduction
11758,FZD10,Wnt signaling pathway,RUVBL1,0.010699871,Environmental Information Processing,Signal transduction
11759,LRP5,Wnt signaling pathway,RUVBL1,0.010699871,Environmental Information Processing,Signal transduction
11760,FZD10_LRP5,Wnt signaling pathway,TBL1X,0.007418859,Environmental Information Processing,Signal transduction
11761,FZD10,Wnt signaling pathway,TBL1X,0.007418859,Environmental Information Processing,Signal transduction
11762,LRP5,Wnt signaling pathway,TBL1X,0.007418859,Environmental Information Processing,Signal transduction
11763,FZD10_LRP5,Wnt signaling pathway,TCF7,0.0176663,Environmental Information Processing,Signal transduction
11764,FZD10,Wnt signaling pathway,TCF7,0.0176663,Environmental Information Processing,Signal transduction
