	Atrial_septal_defect	Atrioventricular_septal_defect	DilatedCardiomyopathy	Familial_thoracic_aortic_aneurysm_and_aortic_dissection	HypertrophicCardiomyopathy	Malformation_of_the_outflow_tract	PCGC_DeNovoVariants	Single_ventricle_disease	Valve_defects	Ventricular_septal_defect
ATR_025_set12__125	0.1781	0.1851	-0.3948	0.5100	-0.3893	0.1979	0.1216	0.0857	0.2151	0.0364
ATR_025_set12__137	-0.2647	-0.3505	-0.5341	0.6349	-0.2950	-0.1889	-0.0564	-0.3460	-0.1135	-0.3930
ATR_025_set12__49	-0.5821	-0.3534	-0.8166	-0.6149	-0.6717	-0.2839	-0.7341	-0.5312	-0.3971	-0.4856
ATR_025_set13__133	0.1207	0.0380	-0.2770	0.0419	-0.6464	0.0310	-0.0366	-0.0321	0.0706	0.1932
ATR_025_set13__143	-0.5202	-0.2616	-0.7251	-0.8806	-0.7514	-0.5931	-0.3566	-0.1601	-0.3476	-0.2590
ATR_025_set13__200	-0.1938	-0.4989	-0.6803	0.1076	-0.6221	-0.0631	-0.1804	-0.3897	-0.0808	-0.0936
ATR_025_set13__279	-0.6681	-0.8501	-0.7188	0.2191	-0.7313	-0.3071	-0.0930	-0.7276	-0.4763	-0.6972
ATR_025_set13__310	-0.2476	-0.0747	-0.5182	0.1594	-0.6374	-0.1934	-0.2236	-0.4213	-0.1781	-0.2482
ATR_025_set13__398	-0.2913	-0.5042	-0.6493	-0.2277	-0.8985	-0.1752	-0.2620	-0.2121	-0.2389	-0.3704
ATR_025_set13__76	-0.6608	-0.6137	-0.8731	-0.2799	-0.9379	-0.5338	-0.5536	-0.7390	-0.6588	-0.7141
ATR_025_set14__216	0.0859	0.2160	-0.2785	0.1369	-0.4839	0.1141	0.2584	-0.1673	0.1620	0.0657
ATR_025_set14__253	0.0530	-0.0351	-0.4045	0.1631	-0.5148	0.0575	0.1460	-0.0874	0.1302	0.0909
ATR_025_set14__294	-0.7369	-0.6627	-0.9184	-0.0873	-0.9781	-0.5526	-0.5002	-0.9001	-0.7227	-0.7609
ATR_025_set14__319	-0.4164	-0.3415	-0.8891	-0.0508	-0.7906	-0.2529	-0.2078	-0.4779	-0.3111	-0.4445
ATR_025_set14__331	-0.2816	-0.3836	-0.6423	0.0959	-0.5543	-0.4564	-0.4119	-0.4516	-0.2445	-0.2175
ATR_025_set14__342	-0.5953	-0.3522	-0.7930	-0.7510	-0.6718	-0.4131	-0.6121	-0.4339	-0.6139	-0.7830
ATR_025_set14__364	-0.3971	-0.4489	-0.5668	-0.1874	-0.5152	-0.4192	-0.2297	-0.3702	-0.3003	-0.4714
ATR_025_set14__414	-0.0693	-0.2357	-0.4397	0.2905	-0.5211	-0.0808	-0.0731	-0.1361	-0.0405	-0.1330
ATR_025_set14__415	-0.2471	-0.1792	-0.5774	0.2173	-0.5878	-0.2249	-0.1791	-0.4011	-0.1797	-0.2374
ATR_025_set14__420	0.2550	0.0599	-0.3282	0.7177	-0.4000	0.2436	0.2690	0.2677	0.3713	0.2277
ATR_025_set14__481	0.1107	-0.2124	-0.5094	0.2783	-0.3058	-0.1419	0.3693	-0.4107	0.0644	-0.1563
ATR_025_set14__518	-0.1832	-0.2870	-0.4626	0.1276	-0.5532	-0.2811	0.2143	-0.3371	-0.1835	-0.5488
ATR_025_set14__519	0.0388	0.0360	-0.2562	0.3157	-0.4941	0.1080	0.1176	-0.1941	0.0699	0.0436
ATR_025_set14__556	-0.0503	-0.0021	-0.5415	0.1450	-0.4127	0.1375	0.0357	0.0143	-0.0338	0.0299
ATR_025_set15__139	-0.2303	-0.3169	-0.6413	0.1202	-0.6122	-0.3060	-0.0834	-0.7355	-0.1268	-0.2079
ATR_025_set15__203	-0.4903	-0.3314	-0.7412	0.2126	-0.7577	-0.2222	-0.3177	-0.4363	-0.3467	-0.3816
ATR_025_set15__315	-0.1013	-0.1637	-0.7229	0.4105	-0.7664	-0.2932	-0.0754	-0.5572	-0.1663	-0.1383
ATR_025_set15__357	0.0127	0.3735	-0.4275	0.1041	-0.5028	0.2381	0.3775	0.0065	0.0816	-0.1907
ATR_025_set15__364	-0.5102	-0.4976	-0.8787	-0.4832	-0.9997	-0.3767	-0.5941	-0.6105	-0.5956	-0.4286
ATR_025_set15__390	0.4943	0.1737	0.2241	0.9409	-0.0977	0.2127	0.5491	-0.0968	0.5900	0.5677
ATR_025_set15__545	0.7205	1.7314	0.1010	0.9545	0.0975	0.6033	0.6708	1.0611	0.7887	0.4629
ATR_025_set15__652	0.1139	0.3374	-0.4670	0.3001	-0.3840	0.1384	-0.0330	-0.0960	0.1869	0.1251
ATR_025_set15__91	0.0026	-0.1470	-0.3878	0.0011	-0.5005	-0.1347	-0.0723	-0.1404	-0.0377	-0.0829
ATR_025_set18__107	-0.1447	0.4803	0.0043	0.5572	-0.6215	-0.3221	-0.0361	-0.2718	0.0303	-0.4307
ATR_025_set18__131	-0.0107	0.0675	0.3384	-0.2401	0.5199	0.0760	0.1165	0.0687	0.0077	0.1779
ATR_025_set18__208	-0.2023	-0.1767	0.2216	-0.4974	0.2004	-0.2203	-0.1890	-0.2822	-0.2553	-0.1294
ATR_025_set18__226	0.4083	0.4105	-0.2548	0.4553	-0.3633	0.3465	0.3834	0.3476	0.4597	0.2938
ATR_025_set18__268	0.0627	0.2114	0.4618	0.0840	-0.0352	0.0589	0.0688	0.1596	0.1441	0.0822
ATR_025_set18__360	0.1714	0.5222	0.5111	0.1242	0.5654	0.1242	0.0293	0.4910	0.2227	0.1805
ATR_025_set18__69	0.1878	0.1988	0.4530	0.1642	0.5057	0.2435	0.1866	0.0605	0.1498	0.1200
ATR_025_set18__99	-0.3800	-0.5911	-0.8444	-0.2994	-0.8138	-0.3949	-0.2909	-0.5783	-0.3910	-0.4113
ATR_025_set19__143	-1.0755	-0.9225	-0.7883	-0.8294	-0.8060	-0.7352	-1.0622	-0.8341	-1.0046	-0.7753
ATR_025_set19__203	0.1641	0.1155	-0.2443	0.3215	-0.4031	0.2206	0.1387	0.3975	0.1287	-0.0220
ATR_025_set19__223	-0.2126	-0.0896	-0.6585	-0.0580	-0.6620	-0.1256	-0.1250	-0.1492	-0.1675	-0.2383
ATR_025_set19__226	0.4150	0.5225	-0.2608	0.5793	-0.5748	0.4271	0.5101	0.2772	0.4849	0.4259
ATR_025_set19__258	-0.3652	-0.6064	-0.8753	-0.7119	-0.8737	-0.4285	-0.3666	-0.4132	-0.2728	-0.4016
ATR_025_set19__288	-0.0597	-0.0415	-0.4364	0.0953	-0.5851	-0.0108	-0.0577	-0.0896	0.0136	0.0141
ATR_025_set19__315	0.1337	0.2249	-0.3709	-0.4619	-0.6340	0.1832	0.2469	0.0992	0.2998	0.1648
ATR_025_set19__344	-0.6091	-0.7101	-0.9252	0.2189	-0.9856	-0.5469	-0.6801	-0.6520	-0.5687	-0.5926
ATR_025_set19__469	0.1657	0.1903	0.3426	-0.0360	0.3641	0.0347	0.0129	0.3179	0.2372	0.0627
ATR_025_set19__501	-0.2059	-0.3811	-0.6297	0.5514	-0.6885	-0.1741	-0.2500	-0.0329	-0.1563	-0.2788
ATR_025_set19__525	-0.0028	-0.1798	-0.5216	0.4724	-0.5829	-0.1025	-0.0766	-0.1396	-0.0624	-0.0948
ATR_025_set19__551	-0.3879	-0.5258	-0.7993	-0.4166	-0.8898	-0.4030	-0.3544	-0.5338	-0.4731	-0.5708
ATR_025_set19__560	0.0142	0.2123	0.3695	0.3133	0.3356	0.2370	0.0294	0.4717	0.2248	0.1985
ATR_025_set19__595	-0.1701	-0.3682	-0.6785	0.6840	-0.6776	-0.1871	0.0086	-0.1380	-0.1157	-0.5455
ATR_025_set19__637	0.1129	0.1347	-0.4429	0.3598	-0.5589	0.1960	0.0980	0.0774	0.1854	0.0230
ATR_025_set19__678	-0.1849	-0.3383	-0.4348	0.1285	-0.7475	-0.0851	-0.2144	-0.0189	-0.2085	-0.1763
ATR_025_set19__711	-0.6458	-0.5281	-1.1416	-0.6439	-1.2976	-0.5114	-0.6236	-1.0435	-0.6098	-0.7042
ATR_025_set1__223	1.6643	2.2187	0.6691	1.3102	0.7317	2.1231	1.6619	1.7384	1.8201	1.8770
ATR_025_set1__58	0.6530	0.5962	-0.0924	0.2608	-0.2615	0.5620	0.5945	0.6336	0.7310	0.4607
ATR_025_set20__108	-0.8678	-0.6376	-0.4940	-0.8275	-0.7781	-0.7010	-0.5134	-0.9642	-0.8577	-0.8222
ATR_025_set20__274	-0.1972	-0.0472	-0.6346	-0.0856	-0.7440	0.0299	0.0413	-0.0466	-0.0136	-0.1296
ATR_025_set20__304	-0.2091	-0.1412	-0.5961	0.2514	-0.5026	-0.0387	-0.2551	0.0185	-0.1543	-0.2316
ATR_025_set20__405	0.1655	-0.2012	-0.3070	0.7469	-0.4900	0.1306	0.1153	-0.0778	0.2100	-0.0357
ATR_025_set21__200	0.2236	0.3362	0.4979	-0.0748	0.5290	0.2161	0.1457	0.1940	0.1867	0.2607
ATR_025_set21__214	-0.3026	-0.3643	-0.0744	-0.4988	-0.0594	-0.2935	-0.4375	-0.2996	-0.3441	-0.4282
ATR_025_set21__239	0.3227	0.3438	0.5269	-0.1011	0.4939	0.3539	0.3836	0.2336	0.2075	0.2752
ATR_025_set21__243	-0.4676	-0.0869	-0.6778	-0.0505	-0.6778	-0.4534	-0.4158	-0.4016	-0.4132	-0.4623
ATR_025_set21__246	-0.1077	-0.0633	0.2562	-0.3727	0.2691	-0.1003	-0.0494	-0.2235	-0.1461	-0.0356
ATR_025_set21__274	0.0832	0.2322	0.3728	-0.6687	0.4526	0.2137	0.1445	0.0904	0.0453	0.3612
ATR_025_set21__359	0.2003	0.2931	0.5534	0.0142	0.6445	0.2255	0.2583	0.1644	0.1131	0.2631
ATR_025_set21__52	0.1820	0.2327	0.4372	-0.0295	0.4878	0.1745	0.1747	0.1161	0.1417	0.1544
ATR_025_set21__57	-0.7397	-0.9006	-0.3062	-0.4296	-0.1730	-0.5297	-0.6110	-1.0955	-0.6170	-0.6749
ATR_025_set21__97	-0.1558	-0.0440	0.2543	-0.2904	0.2649	-0.0216	-0.0819	-0.1085	-0.1561	-0.0960
ATR_025_set3__18	-0.0201	-0.0510	-0.4129	0.3516	-0.5366	0.0069	-0.1116	0.2012	-0.0342	0.0246
ATR_025_set3__185	0.1625	0.0644	-0.4602	0.4056	-0.4442	0.2180	0.0590	0.3156	0.1794	0.2155
ATR_025_set3__191	-0.5981	-0.7171	-0.9261	0.0430	-0.7669	-0.5072	-0.4990	-0.4661	-0.3901	-0.3947
ATR_025_set3__211	-0.3006	0.1907	-0.0332	-0.2432	0.0495	0.0870	-0.5959	-0.2967	-0.1945	-0.2279
ATR_025_set3__215	0.9105	0.7790	-0.0513	0.8422	-0.2944	0.7787	0.7984	0.7306	0.9697	0.7946
ATR_025_set3__278	-0.4597	-0.5514	-0.1213	0.0513	-0.2131	-0.3309	-0.2718	-0.0828	-0.4303	-0.2796
ATR_025_set3__313	0.0258	0.0738	-0.5315	0.5555	-0.6180	0.1555	0.0454	0.0717	0.1476	0.1224
ATR_025_set3__388	-0.3355	-0.2637	-0.4953	0.1376	-0.5835	-0.3163	0.0223	-0.0195	-0.2765	-0.2766
ATR_025_set3__437	-0.5083	-0.4180	-0.4705	-1.3443	-0.2712	-0.2984	-0.4629	-1.0768	-0.7719	-0.4789
ATR_025_set5__110	0.5128	0.3511	-0.1094	0.6514	-0.2540	0.4723	0.5616	0.3100	0.6423	0.5315
ATR_025_set5__126	0.1297	-0.1485	-0.3257	1.7002	-0.3818	-0.0320	-0.5040	0.0266	-0.0724	-0.2424
ATR_025_set5__172	-0.3592	-0.9457	-0.8775	-0.5993	-0.9060	-0.6515	-0.2711	-0.7947	-0.3641	-0.5914
ATR_025_set5__260	-0.1070	-0.2185	-0.2657	0.3723	-0.2572	-0.1787	-0.3532	-0.0362	-0.1887	-0.3077
ATR_025_set5__389	0.4717	0.6935	0.8621	0.1774	1.0389	0.4857	0.5546	0.6230	0.3927	0.4843
ATR_025_set5__446	-0.7503	-0.8416	-0.6013	-0.6836	-0.7092	-0.7765	0.2221	-0.3632	-0.6898	-0.9895
ATR_025_set5__498	0.3538	0.4437	0.4900	-0.0534	0.2745	0.2857	0.3500	0.1255	0.2320	0.1936
ATR_025_set5__582	-0.0564	-0.1535	-0.4366	0.0541	-0.6602	0.0299	0.2393	-0.0290	0.0270	-0.2135
ATR_025_set5__641	-0.1321	-0.2317	-0.5565	0.1069	-0.6420	-0.1310	-0.1877	-0.1043	-0.1276	-0.1142
ATR_025_set5__655	-0.1404	-0.0519	0.2430	0.3584	0.8226	-0.0589	-0.1350	0.1369	-0.1281	-0.0165
ATR_025_set5__659	-0.1092	-1.0256	-0.1696	-1.5224	0.1929	-0.7021	-0.4537	0.4922	-0.4624	-0.4721
ATR_025_set6__159	0.0509	0.0063	-0.6834	0.0001	-0.7467	0.1255	0.1372	-0.1438	0.1360	0.0012
ATR_025_set6__187	0.0513	0.1001	-0.3399	0.9146	-0.3325	0.0374	0.1464	-0.2127	0.1811	-0.1281
ATR_025_set6__189	0.1333	-0.0754	-0.4271	0.6963	-0.4617	0.2558	0.1047	0.1479	0.1404	0.0244
ATR_025_set6__190	-0.1323	-0.1246	-0.4371	0.4548	-0.6877	0.0600	-0.0667	0.0254	-0.1104	-0.1021
ATR_025_set6__227	-0.4305	-0.7137	-0.7314	0.3008	-0.4946	-0.3409	-0.1456	-0.5801	-0.3584	-0.8347
ATR_025_set6__337	-1.7121	-1.6547	-0.8747	-1.6631	-1.3326	-1.4307	-1.3496	-1.6912	-1.3854	-1.5584
ATR_025_set6__361	-0.6349	-0.5841	-0.5999	-0.1226	-0.7448	-0.5889	-0.3536	-0.9549	-0.5095	-0.6642
ATR_025_set6__375	-0.1563	-0.1290	-0.1329	-0.0128	-0.0939	-0.1459	0.0333	-0.1308	-0.0826	-0.2711
ATR_025_set6__398	0.0010	0.0792	-0.4060	0.3451	-0.5155	0.2507	-0.2205	-0.0868	-0.0335	0.2086
ATR_025_set6__416	-0.8020	-0.7158	-0.8322	0.2804	-0.9602	-0.7037	-0.8066	-0.7821	-0.6928	-0.8295
ATR_025_set6__512	0.2155	0.2379	-0.3318	0.8292	-0.5165	0.1803	0.2414	0.2444	0.3329	0.2599
ATR_025_set6__528	-0.3751	0.2070	-0.8935	-0.2150	-0.8680	-0.1635	-0.4154	-0.3399	-0.3460	-0.3167
ATR_025_set6__555	0.0841	0.1198	0.5031	-0.3289	0.6029	0.0996	0.0788	-0.0107	-0.1146	0.0344
ATR_025_set6__591	0.2015	0.2876	-0.3660	0.6466	-0.5172	0.2014	0.0940	0.1643	0.1871	0.2057
ATR_025_set6__786	-0.6350	-0.8306	-0.8898	-0.7722	-0.8787	-0.7375	-0.6067	-0.6483	-0.5306	-0.5488
ATR_025_set6__793	0.0290	-0.2378	0.4383	-0.1667	0.2880	-0.2408	0.0039	0.1624	-0.0613	-0.1150
ATR_025_set6__805	-0.0643	-0.1256	-0.5407	0.5450	-0.6753	-0.0423	-0.0263	0.0503	-0.0177	-0.1471
ATR_025_set6__845	-0.3129	-0.0255	0.0827	-0.0432	0.1210	-0.0301	-0.1657	0.1274	0.0643	-0.0353
ATR_025_set7__109	0.0323	-0.6434	-0.7615	-0.1126	-0.5730	-0.3161	-0.0884	0.0765	-0.1528	-0.0831
ATR_025_set7__136	-0.1960	-0.3974	-0.5895	0.2201	-0.8202	-0.2038	-0.1740	-0.3172	-0.1325	-0.2602
ATR_025_set7__141	-0.1581	0.2407	-0.6082	-0.2754	-0.5679	0.0840	0.0346	-0.1079	0.0113	-0.1884
ATR_025_set7__18	0.1669	-0.0106	-0.5252	0.3853	-0.5166	0.1782	0.2767	0.0101	0.1640	0.1109
ATR_025_set7__182	0.0707	-0.0233	-0.3655	0.1795	-0.5030	0.0200	0.0499	0.3608	0.1719	-0.2792
ATR_025_set7__188	-0.0076	0.1580	0.4065	-0.2106	0.4669	0.0159	-0.2252	-0.0918	-0.1140	-0.0752
ATR_025_set7__232	-0.2462	-0.1811	-0.8871	-0.2716	-0.8538	-0.4041	-0.2315	-0.2445	-0.2712	-0.1951
ATR_025_set7__245	0.1055	0.4215	0.3429	-0.3278	0.8754	0.2289	0.2641	0.2226	0.0496	0.0852
ATR_025_set7__257	-0.3888	-0.4092	-0.7539	-0.0448	-0.8735	-0.3021	-0.3752	-0.3335	-0.3137	-0.4360
ATR_025_set7__265	-0.5177	-0.0457	-0.7485	-0.0690	-1.0038	-0.3147	-0.3988	-0.6810	-0.5631	-0.2956
ATR_025_set7__93	0.0539	0.1147	-0.4473	0.4836	-0.6042	0.2037	-0.0057	0.4213	0.0952	-0.0835
ATR_025_set8__162	-0.8732	-0.7943	-1.1981	-0.4689	-0.8411	-0.5312	-0.6297	-0.7238	-0.8859	-0.9330
ATR_025_set8__264	-0.2945	-0.3296	0.1335	-0.4665	0.0411	-0.3028	-0.3247	-0.3576	-0.3648	-0.3295
ATR_025_set8__282	-0.7423	-0.5582	-0.8343	-0.5125	-0.7482	-0.6073	-0.5632	-0.7726	-0.5276	-0.2302
ATR_025_set8__294	-0.2543	-0.3865	0.1167	-0.4866	0.0307	-0.2872	-0.2706	-0.3452	-0.2443	-0.2446
ATR_025_set8__32	-0.2813	-0.2253	-0.0210	-0.4567	0.0585	-0.3348	-0.1311	-0.1674	-0.2729	-0.3138
ATR_025_set8__33	0.8492	0.9135	-0.0052	0.8327	-0.2364	0.7380	0.7489	0.8249	0.9350	0.7053
ATR_025_set8__94	-0.2729	-0.2719	0.1209	-0.4666	0.1022	-0.2008	-0.1794	-0.3270	-0.2577	-0.2609
ATR_025_set9__205	0.1334	0.2150	-0.2854	0.2863	-0.4634	0.1785	0.2925	0.0317	0.2345	0.1985
ATR_025_set9__214	-0.2501	-0.4143	-0.6850	-0.2535	-0.7862	-0.2481	-0.1283	-0.2906	-0.0701	-0.3564
ATR_025_set9__222	-0.4649	-0.8701	-0.8966	-0.3557	-0.9991	-0.5573	-0.5086	-0.4218	-0.4207	-0.5893
ATR_025_set9__224	-0.7329	-0.6362	-0.8742	-0.2453	-0.9996	-0.5502	-0.6072	-0.8905	-0.6368	-0.6607
ATR_025_set9__228	-0.2872	-0.2825	-0.6863	0.1764	-0.7188	-0.1723	-0.2316	-0.3909	-0.1993	-0.3561
ATR_025_set9__337	0.7212	0.3545	0.3148	1.4265	-0.0913	0.5129	0.7822	0.5236	0.8608	0.6734
ATR_026_set10__156	-0.6232	-0.7193	-0.3534	-0.3032	-0.6575	-0.3030	-0.5991	-0.5236	-0.3992	-0.2337
ATR_026_set10__219	0.4850	0.2777	-0.0293	0.9228	-0.0508	0.3271	0.4559	0.5780	0.5234	0.3323
ATR_026_set10__221	-0.3300	-0.2721	-0.6676	0.0473	-0.6071	-0.4296	-0.2666	-0.3122	-0.2090	-0.4578
ATR_026_set10__248	-0.4963	-0.2254	-0.6871	-0.3961	-0.7833	-0.2838	-0.4913	-0.2491	-0.5120	-0.1934
ATR_026_set10__26	0.0883	-0.0743	-0.4749	0.0175	-0.5484	0.1221	0.1646	0.4085	0.1876	0.0288
ATR_026_set10__295	-0.1570	-0.0348	-0.4981	-0.2228	-0.6368	0.0238	0.0044	-0.3013	-0.0560	-0.3647
ATR_026_set10__360	-0.0092	-0.2850	-0.7339	0.6983	-1.0005	0.0321	-0.1313	0.1472	0.0053	-0.1965
ATR_026_set10__391	-0.2265	-0.2279	-0.5000	0.6147	-0.2863	-0.2145	-0.0713	-0.2702	-0.1728	-0.3942
ATR_026_set10__44	0.1474	0.1268	-0.3423	0.9611	-0.2905	0.2874	0.0358	0.4870	0.2906	0.0125
ATR_026_set10__508	0.2618	0.1417	-0.2153	0.8830	-0.5235	0.2352	0.2504	0.0002	0.3145	0.1578
ATR_026_set10__553	0.1713	0.2298	-0.4039	0.4268	-0.4349	0.1245	0.1567	0.4259	0.1906	-0.0216
ATR_026_set10__578	0.4440	0.4488	-0.2532	0.5442	-0.3086	0.4037	0.3597	0.4361	0.3860	0.3263
ATR_026_set10__723	0.2038	-0.3156	-0.8703	-0.0876	-0.9554	-0.0439	0.4249	-0.1100	0.1255	0.4163
ATR_026_set12__139	-0.0316	-0.0315	-0.7494	0.9628	-0.7334	0.0065	-0.2227	0.2901	0.1143	-0.4347
ATR_026_set12__188	0.1624	0.1618	-0.2380	0.5487	-0.4474	0.1710	0.2219	-0.0270	0.1735	0.0833
ATR_026_set12__27	0.8184	0.4719	0.1968	1.5088	0.2525	0.9879	0.6572	0.8655	0.9199	0.6739
ATR_026_set12__274	-0.3320	-0.3765	-0.3612	-0.3240	-0.7270	-0.2892	-0.2998	-0.1796	-0.2011	-0.2612
ATR_026_set12__289	0.0177	0.0349	-0.6287	-0.1072	-0.5095	0.0714	0.2406	-0.0334	0.1396	-0.0080
ATR_026_set12__292	-0.7621	-0.3377	-0.6440	-0.9857	-0.8062	-0.1727	-0.8026	-0.4009	-0.3105	-0.4237
ATR_026_set13__119	-0.2244	-0.5998	-0.7194	-0.4437	-0.6301	-0.4020	-0.0605	-0.7057	-0.1712	-0.3878
ATR_026_set13__151	0.3531	0.3006	-0.3050	0.3815	-0.4435	0.3174	0.3732	0.2774	0.3786	0.2582
ATR_026_set13__176	-0.1562	-0.0951	0.2286	-0.2544	0.2741	-0.1325	-0.0803	-0.1579	-0.1869	-0.1492
ATR_026_set13__213	-0.1646	-0.0795	0.2158	-0.4459	0.2047	-0.1714	-0.1763	-0.1808	-0.2323	-0.1397
ATR_026_set13__287	0.0718	0.1878	0.3870	-0.2471	0.3834	0.0603	-0.0158	0.0624	0.0519	0.1029
ATR_026_set13__369	-0.2990	-0.2766	0.1642	-0.3317	0.1905	-0.2599	-0.2005	-0.2262	-0.3309	-0.3291
ATR_026_set13__398	-0.4125	-0.2328	-0.0449	-0.5048	0.0643	-0.3526	-0.4299	-0.3185	-0.4816	-0.3091
ATR_026_set14__153	-0.4749	-0.4874	-0.7231	0.2557	-0.7978	-0.1904	-0.4769	-0.3266	-0.3115	-0.3874
ATR_026_set14__186	-0.7477	-0.6804	-0.7518	-0.2478	-0.7939	-0.6536	-0.5719	-0.9281	-0.6844	-0.6660
ATR_026_set14__206	-0.4221	-0.2228	-0.6653	-0.0051	-0.7143	-0.2983	-0.3331	-0.2963	-0.3802	-0.2670
ATR_026_set14__22	-0.5303	-0.4548	-0.8852	-0.0098	-0.6309	-0.3031	-0.6304	0.1082	-0.3095	-0.4618
ATR_026_set14__245	-0.2787	-0.1461	-0.3801	0.1302	-0.6302	-0.1512	-0.1958	-0.1201	-0.1842	-0.3134
ATR_026_set14__248	-0.0959	-0.0181	-0.4938	-0.1100	-0.7569	0.1661	0.0808	0.3231	0.0092	-0.2376
ATR_026_set14__342	-0.6469	-1.1203	-1.0421	-0.4926	-0.9804	-0.7605	-0.4958	-1.0497	-0.6227	-0.6835
ATR_026_set14__384	-0.4745	-0.5163	-0.6101	0.6386	-0.3366	-0.4296	-0.4078	-0.5486	-0.3797	-0.5070
ATR_026_set14__460	0.0554	-0.0619	-0.5355	0.2778	-0.5371	0.1444	0.2878	0.0138	0.1168	0.0967
ATR_026_set14__520	-0.4380	-0.4475	-0.8111	-0.1798	-0.8663	-0.3192	-0.3860	-0.6613	-0.4154	-0.4887
ATR_026_set14__540	-0.1900	-0.4786	-0.9059	0.0853	-0.5852	0.1702	-0.2587	-0.4954	-0.1065	0.7653
ATR_026_set14__620	-0.0609	-0.0337	-0.4164	0.2378	-0.5342	-0.0902	0.0086	-0.2421	-0.0337	-0.1769
ATR_026_set14__654	-0.4741	-0.3396	-0.7212	0.4469	-0.7384	-0.3527	-0.2555	-0.5567	-0.4017	-0.4643
ATR_026_set14__681	-0.2525	-0.3281	-0.8630	0.8071	-0.5353	-0.3554	-0.5279	-0.3785	-0.2706	-0.3986
ATR_026_set14__702	-0.1445	0.1564	-0.5207	-0.0846	-0.3878	0.1411	-0.0502	0.1113	-0.0501	-0.0337
ATR_026_set14__703	0.1093	0.3916	-0.3648	0.5496	-0.2906	0.1346	0.2339	0.2776	0.2969	0.0141
ATR_026_set14__777	0.2320	0.1757	-0.2813	0.5484	-0.3548	0.2123	0.3299	0.5979	0.2388	-0.1109
ATR_026_set14__820	0.0076	0.2783	-0.3546	0.4204	-0.3716	0.1514	0.2729	-0.0310	0.0486	-0.1290
ATR_026_set15__121	0.3335	0.4263	-0.2234	0.2129	-0.4278	0.5249	0.4051	0.2056	0.4453	0.1757
ATR_026_set15__131	-0.3259	-0.0298	-0.7394	-0.2910	-0.7670	-0.0860	-0.4057	-0.5569	-0.1672	-0.0474
ATR_026_set15__152	0.0664	0.0283	-0.4349	0.3652	-0.5809	0.2679	0.2314	-0.0646	0.1938	0.0380
ATR_026_set15__186	-0.0550	-0.3175	-0.6349	0.4019	-0.6955	-0.2075	-0.2088	-0.1221	-0.1213	-0.3499
ATR_026_set15__246	-0.1358	-0.2861	-0.6186	0.1344	-0.6573	-0.0407	-0.0993	-0.2353	-0.0352	-0.1049
ATR_026_set15__398	-0.0601	0.1917	-0.3384	-0.1268	-0.5608	0.0517	-0.0366	-0.4582	-0.0618	-0.0155
ATR_026_set15__417	-0.4067	-0.4791	-0.7303	-0.1147	-0.8446	-0.3076	-0.4780	-0.6059	-0.4184	-0.4500
ATR_026_set15__462	-0.5650	-0.2700	-0.8505	-0.4891	-0.7578	-0.4377	-0.4902	-0.6352	-0.5152	-0.5659
ATR_026_set15__559	-0.5658	-0.6108	-0.6974	-0.2742	-0.8966	-0.4325	-0.5738	-0.7791	-0.5658	-0.3965
ATR_026_set15__567	-0.1586	-0.1370	-0.4132	0.2716	-0.3579	-0.1144	0.0529	-0.0946	-0.1327	-0.3480
ATR_026_set15__611	0.3113	0.1747	-0.2167	0.0906	-0.5642	0.4234	0.3751	0.2372	0.3914	0.3088
ATR_026_set16__96	-0.6426	-0.3720	-0.8579	-0.1814	-0.8861	-0.4550	-0.6433	-0.4034	-0.5415	-0.7092
ATR_026_set19__135	0.3006	0.0215	-0.0414	0.8644	-0.2720	0.3593	0.0344	0.3735	0.3755	0.2199
ATR_026_set19__176	-0.1472	-0.0919	-0.5734	-0.1251	-0.6441	-0.1156	-0.1612	-0.0598	-0.1528	-0.0966
ATR_026_set19__214	-0.3399	0.0757	-0.8645	-1.2462	-1.3922	0.0140	-0.5474	-0.1381	-0.0607	-0.3158
ATR_026_set19__221	0.0042	0.0941	-0.4014	0.2100	-0.6888	0.0993	0.0161	-0.0707	-0.0267	-0.1117
ATR_026_set19__222	0.5518	0.4868	-0.1658	0.4422	-0.3569	0.7062	0.4893	0.4487	0.3919	0.3965
ATR_026_set19__37	-0.2536	-0.1097	-0.5407	0.1413	-0.7612	-0.1459	-0.1080	-0.2623	-0.2367	-0.3523
ATR_026_set19__406	-0.0329	0.5123	-0.5063	1.2420	-0.4408	-0.1230	0.3991	0.0355	0.0552	-0.4123
ATR_026_set19__424	-0.0437	-0.3169	-0.5020	0.0574	-0.5296	-0.0849	-0.1064	-0.1600	-0.2172	-0.2342
ATR_026_set19__467	-0.1195	-0.5374	-0.4659	-0.2107	-0.7480	-0.2297	-0.3584	-0.0001	-0.2581	-0.2726
ATR_026_set19__612	-0.4948	-0.7470	-0.8643	-0.5909	-0.8845	-0.5452	-0.3586	-0.6848	-0.6085	-0.6663
ATR_026_set19__732	0.0797	-0.0035	-0.8232	0.0689	-0.7804	0.1711	-0.1470	0.0072	0.0826	0.2363
ATR_026_set19__83	-0.3603	-0.4574	-0.6706	-0.0088	-0.6236	-0.1592	-0.0240	-0.5019	-0.3257	-0.1855
ATR_026_set1__183	-0.9444	-1.1809	-0.3530	-1.2318	-0.5571	-0.8973	-0.8703	-1.1015	-0.8395	-0.8281
